STATE,ST_CASE,VEH_NO,AGE,SEX,DRINKING,DRUGS,DOA,AgeCat
45,450150,1,19,1,0,0,0,17-32
39,390863,1,68,1,0,0,1,65 and Above
17,170867,2,52,2,0,0,0,49-64
47,470309,1,27,1,1,0,0,17-32
12,120363,2,30,1,0,0,1,17-32
1,10504,1,34,1,1,0,1,33-48
47,470192,1,7,2,0,0,0,0-16
45,450691,2,39,2,0,0,0,33-48
45,450829,1,17,1,0,0,0,17-32
54,540177,1,45,1,0,0,0,33-48
45,450039,1,45,1,0,0,0,33-48
4,40032,1,42,1,0,0,0,33-48
12,120569,0,53,1,1,0,1,49-64
12,120052,1,19,1,0,0,0,17-32
12,122193,1,50,1,0,0,0,49-64
30,300156,1,64,1,0,0,0,49-64
39,390367,2,38,1,0,0,0,33-48
30,300130,1,19,2,1,0,0,17-32
12,120077,2,18,2,0,0,0,17-32
6,61172,1,43,2,0,0,0,33-48
37,370461,2,46,1,0,0,0,33-48
24,240267,1,54,1,0,0,0,49-64
48,481258,1,50,1,0,0,0,49-64
51,510212,1,34,1,0,0,0,33-48
18,180495,1,59,1,0,0,0,49-64
26,260272,1,40,2,1,1,0,33-48
6,61681,2,72,1,0,0,0,65 and Above
37,370687,3,53,1,0,0,0,49-64
12,122254,2,56,1,0,0,0,49-64
37,370462,1,34,2,0,0,0,33-48
18,180076,1,53,2,0,0,0,49-64
16,160187,0,51,1,0,1,1,49-64
10,100024,0,49,1,1,0,0,49-64
6,60119,1,56,2,0,0,1,49-64
39,390053,1,21,2,1,0,0,17-32
6,63054,1,58,1,0,0,0,49-64
48,480581,2,32,1,0,1,0,17-32
39,390096,4,46,1,0,0,0,33-48
6,62983,2,55,2,0,0,0,49-64
22,220106,2,39,1,0,0,0,33-48
8,80471,1,55,1,0,0,0,49-64
37,370558,2,66,1,0,0,0,65 and Above
26,260297,1,37,1,0,0,0,33-48
17,170352,1,58,1,0,0,1,49-64
34,340125,0,52,1,1,0,1,49-64
42,420306,1,44,2,0,0,0,33-48
49,490198,1,29,2,0,1,0,17-32
12,121196,1,15,1,0,0,1,0-16
20,200196,1,56,1,1,0,0,49-64
22,220652,2,34,2,0,0,0,33-48
37,370820,1,58,1,0,0,0,49-64
12,121944,1,57,2,0,0,0,49-64
6,62333,1,65,2,0,0,0,65 and Above
49,490111,1,24,1,0,0,0,17-32
41,410243,1,58,2,0,0,0,49-64
8,80058,1,24,1,0,1,1,17-32
28,280496,1,55,1,0,0,0,49-64
42,420045,1,64,1,0,0,1,49-64
12,121330,1,53,1,0,0,0,49-64
41,410039,2,7,1,0,0,0,0-16
8,80392,2,52,1,0,0,0,49-64
13,130600,1,63,2,0,0,1,49-64
30,300040,1,36,1,1,1,0,33-48
6,60404,1,25,2,0,0,0,17-32
42,420370,2,72,1,0,0,0,65 and Above
49,490084,2,39,2,0,0,1,33-48
12,121060,1,50,1,0,0,0,49-64
37,371032,1,36,1,0,0,0,33-48
39,390390,1,35,2,0,0,1,33-48
42,420160,1,86,1,0,0,0,65 and Above
37,371238,1,74,1,0,0,0,65 and Above
6,61965,2,24,1,0,0,0,17-32
6,61987,2,24,1,0,0,0,17-32
37,370344,2,33,1,0,0,0,33-48
12,122669,1,27,2,0,0,0,17-32
39,390843,1,25,1,1,0,0,17-32
55,550279,0,40,1,0,0,0,33-48
39,390272,0,34,1,0,0,1,33-48
12,122470,4,44,1,0,0,0,33-48
37,371126,1,22,1,1,0,0,17-32
23,230079,1,55,2,1,1,1,49-64
4,40491,2,52,1,1,0,0,49-64
47,470895,1,83,2,0,0,0,65 and Above
4,40541,1,23,1,0,0,1,17-32
6,61327,1,48,1,0,0,0,33-48
5,50483,1,52,1,0,0,1,49-64
20,200019,1,75,1,0,0,0,65 and Above
38,380002,1,16,1,0,0,0,0-16
6,62210,0,76,2,0,0,0,65 and Above
13,131278,1,40,1,1,0,1,33-48
28,280308,1,27,1,0,0,0,17-32
12,120661,2,31,1,0,0,0,17-32
51,510544,2,52,1,0,0,0,49-64
22,220210,2,40,1,0,0,0,33-48
37,370652,2,89,1,0,0,0,65 and Above
48,482576,0,14,1,0,1,0,0-16
26,260353,1,33,1,1,0,1,33-48
35,350051,1,4,2,0,0,0,0-16
42,420857,1,41,1,1,0,0,33-48
26,260411,1,41,1,0,1,1,33-48
25,250048,2,28,1,0,0,0,17-32
39,390599,1,34,1,1,1,0,33-48
49,490097,2,22,2,0,0,0,17-32
47,470705,1,41,1,0,0,1,33-48
29,290712,2,25,2,0,1,0,17-32
37,370558,3,41,2,0,0,0,33-48
12,122604,0,55,1,1,0,0,49-64
34,340448,0,45,2,0,0,0,33-48
18,180620,2,37,1,0,0,0,33-48
24,240164,3,41,1,0,0,0,33-48
39,390886,1,43,1,0,0,1,33-48
6,62662,1,31,1,0,0,0,17-32
19,190067,2,45,1,0,0,0,33-48
28,280269,2,19,1,0,0,0,17-32
8,80034,3,50,1,0,0,0,49-64
42,420696,1,39,1,1,0,0,33-48
39,390894,2,33,1,0,0,0,33-48
28,280547,3,27,2,0,0,0,17-32
13,130335,2,69,2,0,0,1,65 and Above
4,40571,1,31,1,0,0,0,17-32
54,540056,0,50,1,1,0,0,49-64
8,80322,2,57,1,0,0,0,49-64
32,320195,1,26,2,0,0,0,17-32
6,62895,1,74,2,0,0,0,65 and Above
34,340128,1,58,1,0,0,0,49-64
6,61915,1,55,2,0,0,0,49-64
45,450557,0,52,1,0,0,0,49-64
6,63034,2,31,1,0,0,0,17-32
47,470339,1,42,2,0,0,0,33-48
47,470517,1,7,1,0,0,0,0-16
6,60045,1,27,1,0,0,0,17-32
22,220510,2,34,2,0,0,0,33-48
12,122612,4,58,1,0,0,0,49-64
39,390859,1,20,1,1,0,0,17-32
6,61924,2,32,2,0,0,0,17-32
8,80010,1,33,2,0,0,1,33-48
45,450236,2,44,1,0,0,0,33-48
22,220107,1,37,1,0,1,0,33-48
12,122179,2,22,1,0,0,0,17-32
21,210421,1,66,1,0,0,0,65 and Above
30,300186,1,39,1,1,0,1,33-48
19,190077,1,19,1,0,0,0,17-32
47,470375,1,23,1,0,0,0,17-32
21,210025,0,69,1,0,0,0,65 and Above
12,122272,1,65,1,0,0,0,65 and Above
8,80289,1,17,1,0,0,1,17-32
48,480908,1,51,1,1,0,0,49-64
39,390559,3,46,1,0,0,0,33-48
47,470756,1,20,1,1,1,0,17-32
4,40601,2,24,2,0,0,0,17-32
21,210021,1,19,1,0,1,1,17-32
12,122638,0,66,1,0,0,0,65 and Above
12,122152,1,20,1,0,0,0,17-32
4,40072,2,18,2,0,0,0,17-32
19,190124,2,66,1,0,0,1,65 and Above
44,440039,1,20,2,1,1,0,17-32
42,420899,1,34,1,0,0,1,33-48
12,122085,1,78,2,0,0,0,65 and Above
51,510214,1,18,2,0,0,0,17-32
22,220207,1,31,2,0,0,0,17-32
6,60063,1,44,1,0,0,0,33-48
20,200138,1,77,1,0,0,0,65 and Above
24,240421,1,62,1,0,0,0,49-64
39,390543,0,24,1,0,0,0,17-32
6,62812,1,21,1,0,0,0,17-32
30,300122,1,39,1,1,0,0,33-48
12,120229,3,29,1,0,0,0,17-32
22,220299,1,32,2,0,0,0,17-32
6,62481,1,32,2,0,1,0,17-32
26,260454,1,21,1,0,1,0,17-32
20,200251,2,58,1,0,0,0,49-64
37,370753,1,45,1,0,0,1,33-48
1,10373,1,63,1,0,0,0,49-64
12,121904,1,29,2,0,0,1,17-32
26,260203,1,38,1,1,0,0,33-48
47,470230,1,33,1,0,0,0,33-48
34,340519,1,63,1,0,0,0,49-64
1,10285,3,65,1,0,0,0,65 and Above
45,450647,2,62,1,0,0,1,49-64
37,371069,1,63,1,0,0,0,49-64
6,62884,1,54,1,0,0,1,49-64
6,61957,1,49,1,0,0,0,49-64
13,130323,2,30,1,0,0,0,17-32
26,260894,2,72,1,0,0,1,65 and Above
47,470878,1,28,1,1,1,1,17-32
49,490012,2,18,2,0,0,0,17-32
6,61915,2,55,1,0,0,1,49-64
12,120622,1,84,1,0,0,1,65 and Above
37,370985,1,27,1,1,0,0,17-32
12,122670,2,33,1,0,0,0,33-48
16,160049,1,49,1,0,0,1,49-64
37,370735,2,12,1,0,0,0,0-16
54,540017,2,58,1,0,0,0,49-64
8,80217,2,84,2,0,0,0,65 and Above
37,370275,1,14,2,0,0,0,0-16
6,60077,0,60,1,0,0,0,49-64
21,210457,2,26,1,0,0,0,17-32
41,410361,2,54,1,0,0,1,49-64
8,80316,2,57,1,0,0,0,49-64
4,40233,2,34,1,0,0,0,33-48
6,61016,2,40,1,0,0,0,33-48
47,470785,0,59,1,1,0,1,49-64
48,480824,2,37,1,0,0,1,33-48
34,340417,4,24,1,0,0,0,17-32
10,100111,1,52,2,0,0,0,49-64
12,120004,1,50,1,0,0,0,49-64
26,260899,1,27,1,1,1,0,17-32
48,482654,1,19,1,0,1,0,17-32
4,40516,1,25,1,1,0,0,17-32
45,450496,1,20,1,0,0,0,17-32
28,280021,3,55,2,0,0,0,49-64
12,122623,2,48,1,0,0,0,33-48
6,62285,1,33,1,0,0,0,33-48
18,180466,1,45,1,0,0,0,33-48
17,170388,1,76,1,0,0,0,65 and Above
13,130704,2,21,1,0,0,0,17-32
47,470119,2,59,2,0,0,0,49-64
1,10160,1,29,2,0,0,0,17-32
18,180759,1,22,1,0,0,1,17-32
37,370424,1,36,2,0,0,0,33-48
4,40447,1,26,1,1,0,0,17-32
42,420060,1,51,1,0,0,0,49-64
21,210211,2,52,1,0,0,0,49-64
4,40212,1,21,1,0,0,0,17-32
13,130137,2,37,1,0,0,0,33-48
18,180771,1,27,2,1,0,1,17-32
32,320085,2,61,1,0,0,0,49-64
51,510471,2,27,1,0,0,1,17-32
48,481540,2,46,1,0,0,0,33-48
1,10741,2,17,2,0,0,0,17-32
16,160044,1,12,1,0,0,0,0-16
39,390484,1,17,1,0,0,0,17-32
26,260170,1,34,1,0,0,0,33-48
39,390078,1,28,1,0,0,0,17-32
16,160127,2,21,1,0,0,0,17-32
31,310080,1,21,1,1,0,1,17-32
26,260086,1,31,2,1,0,0,17-32
39,390205,1,74,1,1,0,1,65 and Above
6,62810,1,65,2,0,0,1,65 and Above
1,10753,1,80,1,0,0,0,65 and Above
6,61801,2,60,1,0,0,0,49-64
6,61349,0,53,2,0,0,0,49-64
47,470469,3,17,2,0,0,0,17-32
47,470036,0,11,1,0,0,0,0-16
12,120132,2,42,1,0,0,0,33-48
22,220463,1,47,1,0,1,1,33-48
47,470244,1,22,1,0,0,1,17-32
28,280059,1,23,1,0,0,0,17-32
28,280488,3,24,1,0,0,0,17-32
42,420709,1,20,1,0,1,1,17-32
12,120856,0,87,2,0,0,0,65 and Above
45,450645,2,26,2,0,0,0,17-32
12,120912,1,21,2,1,1,1,17-32
20,200305,2,18,2,0,0,0,17-32
12,121710,1,43,1,0,0,0,33-48
48,483234,0,18,1,0,0,0,17-32
8,80242,1,59,2,0,0,1,49-64
31,310176,1,36,2,1,0,0,33-48
55,550379,2,38,2,0,0,0,33-48
34,340450,1,43,2,0,0,0,33-48
37,371164,1,7,2,0,0,1,0-16
21,210513,1,22,1,1,0,0,17-32
6,61482,1,33,1,0,0,0,33-48
6,62803,2,54,2,0,0,0,49-64
40,400220,2,56,1,0,0,0,49-64
1,10529,1,41,1,0,0,0,33-48
24,240271,1,43,1,0,0,0,33-48
6,61434,0,17,2,0,0,0,17-32
6,62816,0,72,1,0,0,0,65 and Above
51,510226,1,34,2,0,0,0,33-48
34,340244,9,32,1,0,0,0,17-32
47,470469,4,24,2,0,0,0,17-32
29,290668,1,34,1,0,1,0,33-48
39,391049,0,49,1,0,0,1,49-64
17,170388,2,48,2,0,0,0,33-48
37,370256,3,50,2,0,0,0,49-64
19,190274,1,22,1,0,0,1,17-32
39,390394,1,17,2,0,0,0,17-32
6,62817,2,30,2,0,0,0,17-32
34,340413,1,26,1,1,0,1,17-32
22,220109,0,24,2,0,0,0,17-32
45,450193,1,25,2,0,0,1,17-32
24,240074,1,42,1,0,0,0,33-48
37,371254,2,62,1,0,0,0,49-64
48,481852,1,66,1,0,0,0,65 and Above
47,470914,1,76,1,0,0,0,65 and Above
42,421060,2,65,1,0,0,1,65 and Above
6,60646,0,56,2,0,0,1,49-64
47,470020,2,29,1,0,0,0,17-32
26,260495,3,18,1,0,0,0,17-32
30,300174,1,25,1,0,0,0,17-32
26,260175,1,24,2,1,0,0,17-32
8,80033,1,21,1,1,1,1,17-32
18,180645,1,61,1,0,0,0,49-64
16,160144,1,21,2,0,0,0,17-32
22,220246,3,18,1,0,0,0,17-32
19,190036,1,67,1,0,0,0,65 and Above
6,60101,1,33,1,1,0,1,33-48
21,210367,1,51,1,0,0,1,49-64
47,470495,1,48,2,0,0,0,33-48
39,390174,2,22,2,0,1,0,17-32
6,60075,1,39,1,0,0,0,33-48
54,540135,3,68,1,0,0,0,65 and Above
37,370737,1,17,2,0,0,0,17-32
30,300179,2,62,2,0,0,0,49-64
31,310129,2,57,1,0,0,0,49-64
17,170672,1,42,1,0,0,0,33-48
27,270379,2,57,1,0,0,0,49-64
34,340224,4,51,1,0,0,0,49-64
8,80050,1,42,1,0,0,0,33-48
12,121282,3,46,1,0,0,0,33-48
4,40387,1,31,1,0,0,0,17-32
34,340075,0,27,1,1,0,0,17-32
6,60217,2,22,1,0,0,0,17-32
28,280197,1,24,1,0,0,0,17-32
36,361015,1,23,2,1,1,1,17-32
8,80349,2,39,2,0,0,0,33-48
39,391028,0,34,2,0,0,0,33-48
47,470760,2,24,1,0,0,0,17-32
37,371065,2,46,2,0,0,0,33-48
4,40488,1,37,1,0,0,1,33-48
11,110019,2,36,2,0,0,0,33-48
48,483126,0,17,1,0,0,0,17-32
19,190159,1,34,2,0,0,0,33-48
42,420061,1,22,1,1,0,0,17-32
34,340211,1,19,1,0,0,0,17-32
30,300071,2,24,1,0,0,0,17-32
29,290627,2,51,1,0,1,1,49-64
47,470270,1,59,1,0,0,0,49-64
4,40770,1,80,1,0,0,0,65 and Above
21,210002,1,33,2,1,0,0,33-48
51,510157,2,30,1,0,0,1,17-32
27,270187,1,73,2,0,0,0,65 and Above
6,60347,0,62,1,1,0,1,49-64
39,390096,25,47,2,0,0,0,33-48
37,370884,1,73,1,0,0,0,65 and Above
24,240231,1,41,1,0,0,0,33-48
39,390853,2,78,1,0,0,0,65 and Above
13,130237,1,22,2,0,0,0,17-32
48,483229,2,32,1,1,0,1,17-32
39,390096,21,65,1,0,0,0,65 and Above
10,100017,1,30,1,1,0,1,17-32
6,63079,0,57,1,1,0,1,49-64
8,80004,2,64,1,0,0,0,49-64
6,61611,0,60,1,0,0,0,49-64
24,240051,4,49,2,0,0,0,49-64
56,560091,1,26,1,1,1,1,17-32
13,130533,3,17,2,0,0,0,17-32
45,450259,1,39,1,0,0,0,33-48
39,390495,2,44,2,0,0,0,33-48
1,10599,1,70,2,0,0,0,65 and Above
13,130904,1,54,1,0,1,0,49-64
39,391072,2,43,1,0,0,0,33-48
16,160057,1,19,2,0,0,0,17-32
21,210081,2,51,1,0,0,0,49-64
27,270222,1,69,1,0,0,0,65 and Above
6,60578,2,53,1,0,1,0,49-64
8,80095,1,70,1,0,0,0,65 and Above
51,510079,1,51,1,0,1,0,49-64
13,130676,1,31,2,0,0,1,17-32
6,61445,0,33,1,0,0,0,33-48
22,220019,1,27,2,0,0,0,17-32
24,240046,3,53,1,0,0,0,49-64
51,510623,1,19,1,0,1,1,17-32
13,131114,2,46,1,0,0,0,33-48
6,62529,2,43,1,1,0,0,33-48
1,10300,0,34,1,0,0,0,33-48
39,390126,8,27,1,0,0,0,17-32
1,10260,1,32,1,0,0,1,17-32
6,62599,1,33,1,0,1,0,33-48
12,121104,1,63,2,0,0,0,49-64
18,180224,2,49,1,0,0,0,49-64
17,170394,2,63,1,0,0,0,49-64
6,62398,1,53,1,1,0,1,49-64
47,470847,0,69,1,1,0,0,65 and Above
37,370506,2,36,1,1,1,0,33-48
34,340175,1,19,1,0,0,0,17-32
6,62016,1,23,1,0,0,0,17-32
12,121577,0,70,1,0,0,0,65 and Above
39,390737,1,57,2,0,0,0,49-64
4,40484,1,43,1,0,0,0,33-48
55,550415,2,67,1,0,0,0,65 and Above
12,120247,2,76,1,0,0,1,65 and Above
21,210681,2,82,1,0,0,0,65 and Above
6,61524,1,52,1,0,0,0,49-64
6,62415,2,9,2,0,0,0,0-16
21,210217,1,38,2,0,0,1,33-48
37,371091,1,62,2,0,0,0,49-64
47,470809,1,62,1,0,0,1,49-64
12,120108,2,54,1,0,0,0,49-64
37,370234,1,47,1,1,0,0,33-48
6,61432,1,67,2,0,0,0,65 and Above
55,550509,1,33,1,0,0,0,33-48
28,280180,1,54,1,0,0,0,49-64
28,280069,1,38,1,0,0,0,33-48
6,60669,1,26,1,0,0,1,17-32
6,62346,1,64,1,0,0,0,49-64
8,80330,2,56,2,0,0,0,49-64
6,61394,2,38,1,0,0,0,33-48
1,10067,2,39,2,0,0,0,33-48
37,370970,0,62,1,1,0,0,49-64
45,450914,1,60,1,0,0,0,49-64
4,40369,0,40,1,0,0,0,33-48
34,340252,1,30,1,1,0,1,17-32
8,80082,1,23,1,0,0,0,17-32
42,420572,2,78,2,0,0,1,65 and Above
28,280038,2,44,2,0,0,0,33-48
37,370580,2,16,1,0,0,0,0-16
4,40112,1,73,2,0,0,0,65 and Above
42,421047,1,52,1,0,0,0,49-64
26,260080,1,85,2,0,0,0,65 and Above
1,10107,2,51,1,0,0,0,49-64
51,510568,2,61,2,0,0,0,49-64
12,121622,0,57,1,1,0,1,49-64
18,180370,1,22,1,0,0,1,17-32
26,260278,0,30,1,1,0,1,17-32
6,61599,1,28,1,0,0,0,17-32
32,320175,1,34,1,1,0,1,33-48
12,120606,1,77,1,0,0,0,65 and Above
6,61566,2,19,2,0,0,0,17-32
42,420638,1,27,1,1,0,0,17-32
30,300086,1,25,2,0,0,0,17-32
42,420490,2,38,1,0,0,0,33-48
24,240227,3,47,2,0,0,0,33-48
42,420964,2,47,1,0,0,0,33-48
42,420939,2,30,1,0,0,0,17-32
6,60615,1,25,2,0,1,0,17-32
20,200231,1,15,1,0,0,1,0-16
39,390739,0,62,1,0,0,0,49-64
47,470390,1,32,1,1,1,1,17-32
48,481141,1,33,2,1,0,0,33-48
1,10610,2,60,1,0,0,1,49-64
18,180604,3,19,1,0,0,0,17-32
4,40554,2,48,2,0,0,0,33-48
45,450340,1,91,1,0,0,0,65 and Above
30,300023,1,29,1,1,0,0,17-32
12,121963,2,34,1,0,0,0,33-48
54,540157,1,54,2,0,0,0,49-64
6,62963,0,54,1,1,0,1,49-64
12,121583,1,44,1,0,0,1,33-48
22,220167,1,53,1,0,0,0,49-64
22,220681,1,21,1,0,0,0,17-32
12,120523,2,20,2,0,0,0,17-32
6,62506,1,26,1,0,0,0,17-32
6,60395,1,30,1,1,0,0,17-32
18,180326,2,59,1,0,0,0,49-64
39,390380,1,63,1,0,0,0,49-64
40,400344,3,62,1,0,0,0,49-64
42,420219,1,48,1,0,0,0,33-48
13,130864,1,33,2,0,0,0,33-48
47,470038,1,22,1,1,1,0,17-32
6,62964,1,22,1,1,1,0,17-32
18,180725,13,43,1,0,0,1,33-48
37,370569,1,20,2,0,0,1,17-32
34,340145,0,54,1,1,0,0,49-64
13,130160,2,44,1,0,0,0,33-48
21,210537,1,40,1,0,0,1,33-48
40,400465,1,36,2,0,0,0,33-48
38,380053,1,24,1,1,0,1,17-32
47,470318,2,39,1,0,0,0,33-48
37,370166,2,51,1,0,0,0,49-64
48,482705,1,28,1,1,1,0,17-32
32,320205,1,50,1,0,0,0,49-64
13,131301,2,45,1,0,0,0,33-48
12,121452,0,85,1,0,0,0,65 and Above
13,130714,1,21,1,1,1,0,17-32
46,460002,1,52,1,1,0,0,49-64
27,270033,0,47,1,0,0,0,33-48
12,121625,0,57,1,1,1,0,49-64
47,470732,1,59,2,0,0,0,49-64
18,180535,1,80,1,0,0,0,65 and Above
45,450573,1,19,1,0,0,0,17-32
42,420486,1,62,1,0,0,0,49-64
24,240015,2,49,1,0,0,0,49-64
22,220123,1,54,1,0,0,0,49-64
47,470872,1,17,1,0,0,1,17-32
33,330003,2,56,1,0,0,0,49-64
17,170420,4,27,1,0,0,0,17-32
31,310101,1,22,1,0,0,0,17-32
40,400128,2,17,1,0,0,0,17-32
1,10113,1,48,1,0,0,0,33-48
40,400432,2,57,1,0,0,0,49-64
54,540135,2,75,1,0,0,1,65 and Above
26,260593,1,71,1,0,0,1,65 and Above
42,420447,0,37,1,1,0,1,33-48
22,220426,2,42,2,0,0,0,33-48
28,280421,2,81,1,0,0,0,65 and Above
6,61571,2,68,1,0,0,0,65 and Above
42,420011,1,44,1,0,0,0,33-48
24,240481,1,27,1,0,0,0,17-32
27,270268,1,33,2,0,0,0,33-48
37,370627,0,39,1,0,0,1,33-48
20,200317,1,19,1,0,0,0,17-32
6,61297,1,19,1,1,1,0,17-32
6,61494,1,38,1,1,0,0,33-48
42,420378,2,80,1,0,0,1,65 and Above
12,120005,2,33,1,0,0,1,33-48
39,390433,2,24,2,0,0,0,17-32
22,220345,1,25,1,1,0,1,17-32
48,480216,1,31,1,0,1,1,17-32
4,40638,1,75,1,0,0,1,65 and Above
12,121947,5,19,2,0,0,0,17-32
47,470748,1,22,1,0,0,0,17-32
6,62407,1,46,1,0,0,0,33-48
55,550526,1,74,1,0,0,0,65 and Above
4,40104,1,30,1,0,0,0,17-32
39,390985,1,58,1,0,0,0,49-64
17,170795,1,69,1,0,0,1,65 and Above
12,120954,2,20,2,0,0,0,17-32
21,210308,1,55,1,0,0,1,49-64
28,280022,1,20,1,0,0,0,17-32
22,220705,1,72,1,0,0,1,65 and Above
21,210070,5,52,1,0,0,0,49-64
39,390113,1,89,1,0,0,0,65 and Above
47,470894,2,16,1,0,0,0,0-16
27,270197,1,21,1,0,0,0,17-32
19,190277,1,55,1,0,0,0,49-64
32,320100,3,46,2,0,0,0,33-48
48,481093,1,30,1,1,1,0,17-32
6,61927,1,44,1,0,0,0,33-48
47,470527,2,31,2,0,0,0,17-32
13,130175,1,23,1,0,0,0,17-32
39,390598,1,35,2,0,0,1,33-48
5,50390,1,58,2,0,0,0,49-64
39,390576,2,74,1,0,0,0,65 and Above
6,62933,0,72,1,0,0,0,65 and Above
13,130698,3,69,1,0,0,0,65 and Above
53,530246,1,24,1,0,0,0,17-32
6,60584,1,39,1,0,0,0,33-48
22,220565,3,26,1,0,0,1,17-32
34,340219,0,75,2,0,0,0,65 and Above
6,61502,4,12,2,0,0,1,0-16
24,240165,2,27,2,0,0,0,17-32
16,160011,1,39,2,0,0,1,33-48
13,130018,1,34,2,0,0,0,33-48
37,370849,2,57,1,0,0,0,49-64
34,340379,1,29,1,1,0,0,17-32
12,122247,2,28,2,0,0,0,17-32
26,260356,1,28,1,0,0,0,17-32
8,80346,1,26,1,0,0,0,17-32
21,210251,3,19,1,0,0,0,17-32
47,470501,2,3,2,0,0,0,0-16
47,470889,0,45,2,0,0,0,33-48
4,40435,3,40,1,0,0,0,33-48
21,210182,1,57,1,0,0,0,49-64
12,121866,1,25,2,0,0,0,17-32
12,121555,2,63,1,0,0,0,49-64
42,420053,2,30,1,0,0,0,17-32
6,61786,4,43,1,0,0,0,33-48
47,470023,1,35,1,0,0,0,33-48
4,40363,1,54,1,0,0,0,49-64
12,120049,1,78,1,0,0,0,65 and Above
12,120597,1,25,1,1,1,0,17-32
6,61822,3,62,1,0,0,1,49-64
37,370602,1,47,1,0,0,0,33-48
12,120890,2,46,1,0,0,0,33-48
42,420411,2,79,2,0,0,0,65 and Above
26,260646,2,23,1,0,0,0,17-32
16,160003,1,27,2,1,0,1,17-32
6,63004,1,67,2,0,0,0,65 and Above
10,100109,2,16,2,0,0,0,0-16
22,220583,2,32,1,0,0,0,17-32
12,122481,1,48,1,0,0,0,33-48
8,80421,2,29,1,0,0,0,17-32
23,230111,2,80,1,0,0,0,65 and Above
50,500029,1,68,1,0,0,1,65 and Above
20,200327,1,36,1,0,0,0,33-48
42,420986,3,54,2,0,0,0,49-64
37,370533,2,38,1,0,0,0,33-48
33,330040,0,83,1,0,0,0,65 and Above
47,470486,1,19,1,0,0,1,17-32
45,450334,1,35,2,0,0,0,33-48
47,470772,1,0,2,0,0,0,0-16
30,300051,2,68,1,0,0,1,65 and Above
8,80231,2,6,2,0,0,0,0-16
17,170477,1,0,1,0,0,0,0-16
55,550479,1,80,1,0,0,0,65 and Above
17,170076,1,60,1,0,0,0,49-64
39,391015,2,30,2,0,0,0,17-32
13,131095,1,8,1,0,0,0,0-16
42,420676,1,36,1,1,0,1,33-48
37,370963,1,18,1,1,0,1,17-32
8,80002,0,40,1,0,0,1,33-48
42,421034,3,56,1,0,0,0,49-64
45,450661,1,18,1,1,0,0,17-32
42,420171,1,40,1,0,0,0,33-48
5,50434,1,24,1,0,0,0,17-32
4,40248,1,64,2,0,0,0,49-64
45,450013,2,63,1,0,0,0,49-64
21,210406,1,32,1,0,0,0,17-32
40,400395,2,58,2,0,0,0,49-64
47,470550,1,80,2,0,0,0,65 and Above
47,470244,1,22,1,0,0,0,17-32
16,160158,1,70,1,1,1,1,65 and Above
18,180623,1,38,1,0,0,0,33-48
6,60993,3,49,1,0,0,0,49-64
39,390943,1,54,1,1,0,1,49-64
13,130493,2,64,1,0,0,0,49-64
54,540170,1,83,2,0,0,0,65 and Above
13,130647,1,15,2,0,0,0,0-16
16,160066,1,63,1,0,0,1,49-64
21,210179,1,57,1,0,0,1,49-64
37,370169,1,81,1,0,0,0,65 and Above
12,121954,2,28,1,0,0,0,17-32
20,200281,1,19,2,0,0,1,17-32
34,340420,2,58,1,0,0,0,49-64
27,270368,2,29,1,0,0,0,17-32
42,420849,0,72,2,0,0,0,65 and Above
1,10129,1,61,1,0,0,0,49-64
21,210187,2,46,1,0,0,0,33-48
34,340306,0,46,2,1,0,1,33-48
50,500040,2,38,1,0,0,0,33-48
47,470055,1,20,1,0,0,1,17-32
4,40474,1,44,2,0,0,0,33-48
30,300024,1,26,1,0,0,0,17-32
20,200033,1,45,2,0,0,1,33-48
47,470813,2,61,2,0,0,0,49-64
6,62418,1,31,1,0,0,0,17-32
27,270213,2,34,1,0,0,0,33-48
56,560081,2,63,1,0,0,1,49-64
19,190138,1,80,2,0,0,1,65 and Above
26,260580,1,23,1,0,0,0,17-32
1,10499,2,21,1,0,0,1,17-32
8,80393,1,18,1,1,1,0,17-32
8,80164,1,5,1,0,0,0,0-16
19,190283,2,33,1,0,0,0,33-48
48,480362,1,49,1,1,1,1,49-64
4,40769,2,52,1,0,0,0,49-64
17,170838,0,51,1,1,1,1,49-64
1,10701,2,41,2,0,0,0,33-48
18,180386,1,24,1,0,0,1,17-32
12,120141,1,70,2,0,0,0,65 and Above
1,10174,2,39,1,0,0,0,33-48
4,40311,1,28,1,1,0,0,17-32
47,470584,1,31,1,1,0,1,17-32
8,80154,2,56,1,0,0,1,49-64
54,540070,3,20,2,0,0,1,17-32
34,340456,2,24,2,0,0,0,17-32
45,450693,1,57,1,0,1,0,49-64
31,310130,2,57,1,0,0,0,49-64
6,60657,0,61,1,0,0,1,49-64
18,180426,1,21,1,0,0,0,17-32
6,62546,2,71,1,0,0,0,65 and Above
37,370049,2,47,2,0,0,1,33-48
28,280090,1,41,1,0,0,0,33-48
13,130070,1,67,2,0,0,0,65 and Above
12,120566,2,43,1,0,0,0,33-48
12,121209,2,33,2,0,0,0,33-48
12,121487,2,61,1,0,0,0,49-64
20,200106,1,65,1,0,0,0,65 and Above
51,510623,2,59,2,0,0,0,49-64
16,160037,2,55,1,0,0,1,49-64
6,62925,1,20,1,1,1,1,17-32
6,62663,1,47,2,0,1,1,33-48
12,120693,1,22,2,0,0,0,17-32
18,180354,1,53,1,1,0,1,49-64
